ID,DataType,Sector,Exposure_Time,FFI_Avail,SPOC_Avail
921952117778154240,FFI,20.0,1425.599406,True,True
921952117778154240,FFI,47.0,475.199791,True,True
921952117778154240,FFI,60.0,158.399929,True,True
921952117778154240,SPOC,,[120.] s,True,True
921952117778154240,SPOC,,[120.] s,True,True
921952117778154240,SPOC,,[20.] s,True,True
921952117778154240,SPOC,,[120.] s,True,True
978338677527779200,FFI,20.0,1425.599406,True,True
978338677527779200,FFI,47.0,475.199791,True,True
978338677527779200,FFI,60.0,158.399929,True,True
978338677527779200,SPOC,,[20.] s,True,True
978338677527779200,SPOC,,[120.] s,True,True
978338677527779200,SPOC,,[20.] s,True,True
978338677527779200,SPOC,,[120.] s,True,True
982389862479141376,FFI,20.0,1425.599406,True,True
982389862479141376,FFI,47.0,475.199791,True,True
982389862479141376,FFI,60.0,158.399929,True,True
982389862479141376,SPOC,,[120.] s,True,True
982389862479141376,SPOC,,[20.] s,True,True
982389862479141376,SPOC,,[120.] s,True,True
982389862479141376,SPOC,,[20.] s,True,True
982389862479141376,SPOC,,[120.] s,True,True
985610542491481984,FFI,20.0,1425.599406,True,True
985610542491481984,FFI,47.0,475.199791,True,True
985610542491481984,FFI,60.0,158.399929,True,True
985610542491481984,SPOC,,[120.] s,True,True
985610542491481984,SPOC,,[120.] s,True,True
1016640817918422272,FFI,21.0,1425.59939,True,True
1016640817918422272,FFI,47.0,475.199791,True,True
1016640817918422272,SPOC,,[120.] s,True,True
1016640817918422272,SPOC,,[120.] s,True,True
1017783146073299328,FFI,20.0,1425.599406,True,True
1017783146073299328,FFI,21.0,1425.59939,True,True
1017783146073299328,FFI,47.0,475.199791,True,True
1017783146073299328,SPOC,,[120.] s,True,True
1017783146073299328,SPOC,,[20.] s,True,True
1017783146073299328,SPOC,,[120.] s,True,True
1038195201485531776,FFI,20.0,1425.599406,True,True
1038195201485531776,FFI,21.0,1425.59939,True,True
1038195201485531776,FFI,47.0,475.199791,True,True
1038195201485531776,FFI,74.0,158.399928,True,True
1038195201485531776,SPOC,,[120.] s,True,True
1038195201485531776,SPOC,,[120.] s,True,True
1038195201485531776,SPOC,,[120.] s,True,True
1038195201485531776,SPOC,,[20.] s,True,True
1038195201485531776,SPOC,,[120.] s,True,True
1041395708035677312,FFI,20.0,1425.599406,True,True
1041395708035677312,FFI,47.0,475.199791,True,True
1041395708035677312,FFI,60.0,158.399929,True,True
1041395708035677312,SPOC,,[120.] s,True,True
1041395708035677312,SPOC,,[20.] s,True,True
1041395708035677312,SPOC,,[120.] s,True,True
1056860923195191936,FFI,15.0,1425.599379,True,True
1056860923195191936,FFI,14.0,1425.599392,True,True
1056860923195191936,FFI,21.0,1425.59939,True,True
1056860923195191936,FFI,41.0,475.199767,True,True
1056860923195191936,FFI,48.0,475.199789,True,True
1056860923195191936,FFI,75.0,158.399924,True,True
